"county_id","coname","district_id","distname","enroll_line_no","enroll_cat","amount_1","amount_2","amount_3"
03,"Bergen",1580,"Franklin Lakes Boro",21,"Onroll (SpEd Full)",165.0,167.0,176.0
03,"Bergen",1580,"Franklin Lakes Boro",40,"Sent Private School",11.0,8.0,12.0
03,"Bergen",1580,"Franklin Lakes Boro",52,"Sent Oth Dist SpEd",4.0,6.0,20.0
03,"Bergen",1580,"Franklin Lakes Boro",60,"Received Oth Dist",16.0,44.0,43.0
03,"Bergen",1700,"Garfield City",11,"Onroll (Full)",4445.0,4369.0,4046.0
03,"Bergen",1700,"Garfield City",12,"Onroll (Shared)",24.0,20.0,20.0
03,"Bergen",1700,"Garfield City",21,"Onroll (SpEd Full)",958.0,982.0,938.0
03,"Bergen",1700,"Garfield City",22,"Onroll (SpEd Shared)",6.0,5.0,5.0
03,"Bergen",1700,"Garfield City",40,"Sent Private School",34.0,42.0,42.0
03,"Bergen",1700,"Garfield City",50,"Sent Contract Presch",0,3.0,0.0
03,"Bergen",1700,"Garfield City",51,"Sent Oth Dist Reg",1.0,1.0,4.0
03,"Bergen",1700,"Garfield City",52,"Sent Oth Dist SpEd",36.0,35.0,35.0
03,"Bergen",1700,"Garfield City",60,"Received Oth Dist",5.0,0,3.0
03,"Bergen",1700,"Garfield City",70,"State Facilities",3.0,1.0,1.0
03,"Bergen",1760,"Glen Rock Boro",11,"Onroll (Full)",2199.0,2145.0,2174.0
03,"Bergen",1760,"Glen Rock Boro",12,"Onroll (Shared)",3.0,2.0,2.0
03,"Bergen",1760,"Glen Rock Boro",21,"Onroll (SpEd Full)",375.0,378.0,381.0
03,"Bergen",1760,"Glen Rock Boro",22,"Onroll (SpEd Shared)",1.0,2.0,2.0
03,"Bergen",1760,"Glen Rock Boro",40,"Sent Private School",21.0,30.0,35.0
03,"Bergen",1760,"Glen Rock Boro",52,"Sent Oth Dist SpEd",7.0,7.0,5.0
03,"Bergen",1760,"Glen Rock Boro",60,"Received Oth Dist",6.0,3.0,5.0
03,"Bergen",1860,"Hackensack City",11,"Onroll (Full)",4328.0,4514.0,4538.0
03,"Bergen",1860,"Hackensack City",12,"Onroll (Shared)",24.0,17.0,17.0
03,"Bergen",1860,"Hackensack City",21,"Onroll (SpEd Full)",1156.0,1205.0,1195.0
03,"Bergen",1860,"Hackensack City",22,"Onroll (SpEd Shared)",1.0,1.0,1.0
03,"Bergen",1860,"Hackensack City",40,"Sent Private School",85.0,85.0,85.0
03,"Bergen",1860,"Hackensack City",50,"Sent Contract Presch",22.0,0.0,0.0
03,"Bergen",1860,"Hackensack City",51,"Sent Oth Dist Reg",0.0,1.0,1.0
03,"Bergen",1860,"Hackensack City",52,"Sent Oth Dist SpEd",38.5,40.0,57.0
03,"Bergen",1860,"Hackensack City",60,"Received Oth Dist",233.5,229.5,229.5
03,"Bergen",1860,"Hackensack City",70,"State Facilities",2.0,1.0,1.0
03,"Bergen",2050,"Harrington Park Boro",11,"Onroll (Full)",572.0,566.0,568.0
03,"Bergen",2050,"Harrington Park Boro",21,"Onroll (SpEd Full)",55.0,59.0,69.0
03,"Bergen",2050,"Harrington Park Boro",40,"Sent Private School",5.0,4.0,3.0
03,"Bergen",2050,"Harrington Park Boro",52,"Sent Oth Dist SpEd",22.0,14.0,18.0
03,"Bergen",2050,"Harrington Park Boro",60,"Received Oth Dist",17.0,16.0,16.0
03,"Bergen",2080,"Hasbrouck Heights Boro",11,"Onroll (Full)",1394.0,1393.0,1396.0
03,"Bergen",2080,"Hasbrouck Heights Boro",12,"Onroll (Shared)",4.0,6.0,6.0
03,"Bergen",2080,"Hasbrouck Heights Boro",21,"Onroll (SpEd Full)",268.0,263.0,263.0
03,"Bergen",2080,"Hasbrouck Heights Boro",22,"Onroll (SpEd Shared)",2.0,3.0,3.0
03,"Bergen",2080,"Hasbrouck Heights Boro",40,"Sent Private School",8.0,9.0,9.0
03,"Bergen",2080,"Hasbrouck Heights Boro",52,"Sent Oth Dist SpEd",14.5,14.5,19.0
03,"Bergen",2080,"Hasbrouck Heights Boro",60,"Received Oth Dist",3.0,2.0,0.0
03,"Bergen",2090,"Haworth Boro",11,"Onroll (Full)",408.0,453.0,480.0
03,"Bergen",2090,"Haworth Boro",21,"Onroll (SpEd Full)",46.0,45.0,38.0
03,"Bergen",2090,"Haworth Boro",40,"Sent Private School",1.0,1.0,0.0
03,"Bergen",2090,"Haworth Boro",52,"Sent Oth Dist SpEd",7.0,8.0,9.0
03,"Bergen",2090,"Haworth Boro",60,"Received Oth Dist",0.0,0.0,20.0
03,"Bergen",2180,"Hillsdale Boro",11,"Onroll (Full)",940.0,938.0,934.0
03,"Bergen",2180,"Hillsdale Boro",21,"Onroll (SpEd Full)",182.0,180.0,182.0
03,"Bergen",2180,"Hillsdale Boro",40,"Sent Private School",3.0,4.0,5.0
03,"Bergen",2180,"Hillsdale Boro",52,"Sent Oth Dist SpEd",14.0,16.0,17.0
03,"Bergen",2180,"Hillsdale Boro",60,"Received Oth Dist",0.0,0.0,10.0
03,"Bergen",2200,"Ho Ho Kus Boro",11,"Onroll (Full)",490.0,502.0,523.0
03,"Bergen",2200,"Ho Ho Kus Boro",21,"Onroll (SpEd Full)",65.0,72.0,71.0
03,"Bergen",2200,"Ho Ho Kus Boro",40,"Sent Private School",12.0,14.0,13.0
03,"Bergen",2200,"Ho Ho Kus Boro",51,"Sent Oth Dist Reg",211.0,197.0,186.0
03,"Bergen",2200,"Ho Ho Kus Boro",52,"Sent Oth Dist SpEd",51.0,44.0,62.0
03,"Bergen",2200,"Ho Ho Kus Boro",60,"Received Oth Dist",14.0,14.0,14.0
03,"Bergen",2620,"Leonia Boro",11,"Onroll (Full)",1809.0,1722.0,1717.0
03,"Bergen",2620,"Leonia Boro",21,"Onroll (SpEd Full)",247.0,256.0,243.0
03,"Bergen",2620,"Leonia Boro",40,"Sent Private School",9.0,13.0,14.0
03,"Bergen",2620,"Leonia Boro",52,"Sent Oth Dist SpEd",8.0,8.0,8.0
03,"Bergen",2620,"Leonia Boro",60,"Received Oth Dist",553.0,539.0,521.0
03,"Bergen",2710,"Little Ferry Boro",11,"Onroll (Full)",694.0,720.0,765.0
03,"Bergen",2710,"Little Ferry Boro",21,"Onroll (SpEd Full)",106.0,121.0,121.0
03,"Bergen",2710,"Little Ferry Boro",40,"Sent Private School",6.0,4.0,4.0
03,"Bergen",2710,"Little Ferry Boro",50,"Sent Contract Presch",52.0,52.0,46.0
03,"Bergen",2710,"Little Ferry Boro",51,"Sent Oth Dist Reg",261.0,270.0,269.0
03,"Bergen",2710,"Little Ferry Boro",52,"Sent Oth Dist SpEd",61.0,60.0,73.0
03,"Bergen",2710,"Little Ferry Boro",60,"Received Oth Dist",1.0,2.0,2.0
03,"Bergen",2710,"Little Ferry Boro",70,"State Facilities",2.0,3.0,3.0
03,"Bergen",2740,"Lodi Borough",11,"Onroll (Full)",2958.0,2924.0,2942.0
03,"Bergen",2740,"Lodi Borough",12,"Onroll (Shared)",20.0,19.0,19.0
03,"Bergen",2740,"Lodi Borough",21,"Onroll (SpEd Full)",270.0,294.0,297.0
03,"Bergen",2740,"Lodi Borough",22,"Onroll (SpEd Shared)",10.0,1.0,1.0
03,"Bergen",2740,"Lodi Borough",40,"Sent Private School",18.0,16.0,17.0
03,"Bergen",2740,"Lodi Borough",51,"Sent Oth Dist Reg",3.0,1.0,8.5
03,"Bergen",2740,"Lodi Borough",52,"Sent Oth Dist SpEd",187.5,188.5,201.5
03,"Bergen",2740,"Lodi Borough",60,"Received Oth Dist",1.0,1.0,0.0
03,"Bergen",2740,"Lodi Borough",70,"State Facilities",2.0,0,0.0
03,"Bergen",2860,"Lyndhurst Twp",11,"Onroll (Full)",2224.0,2183.0,2166.0
03,"Bergen",2860,"Lyndhurst Twp",12,"Onroll (Shared)",5.0,6.0,6.0
03,"Bergen",2860,"Lyndhurst Twp",21,"Onroll (SpEd Full)",404.0,431.0,444.0
03,"Bergen",2860,"Lyndhurst Twp",40,"Sent Private School",18.0,16.0,6.0
03,"Bergen",2860,"Lyndhurst Twp",51,"Sent Oth Dist Reg",0.0,0.0,5.5
03,"Bergen",2860,"Lyndhurst Twp",52,"Sent Oth Dist SpEd",21.0,19.0,44.0
03,"Bergen",2860,"Lyndhurst Twp",60,"Received Oth Dist",34.0,34.0,20.0
03,"Bergen",2900,"Mahwah Twp",11,"Onroll (Full)",2242.0,2183.0,2188.0
03,"Bergen",2900,"Mahwah Twp",12,"Onroll (Shared)",1.0,1.0,1.0
03,"Bergen",2900,"Mahwah Twp",21,"Onroll (SpEd Full)",449.0,428.0,460.0
03,"Bergen",2900,"Mahwah Twp",22,"Onroll (SpEd Shared)",3.0,0,0.0
03,"Bergen",2900,"Mahwah Twp",40,"Sent Private School",41.0,42.0,38.0
03,"Bergen",2900,"Mahwah Twp",51,"Sent Oth Dist Reg",0.0,1.0,1.5
03,"Bergen",2900,"Mahwah Twp",52,"Sent Oth Dist SpEd",28.0,27.0,37.0
03,"Bergen",3060,"Maywood Boro",11,"Onroll (Full)",845.0,817.0,814.0
03,"Bergen",3060,"Maywood Boro",21,"Onroll (SpEd Full)",163.0,165.0,161.0
03,"Bergen",3060,"Maywood Boro",40,"Sent Private School",12.0,9.0,10.0
03,"Bergen",3060,"Maywood Boro",51,"Sent Oth Dist Reg",274.0,284.5,325.0
03,"Bergen",3060,"Maywood Boro",52,"Sent Oth Dist SpEd",55.5,62.5,84.0
03,"Bergen",3060,"Maywood Boro",60,"Received Oth Dist",2.0,6.0,0.0
03,"Bergen",3060,"Maywood Boro",70,"State Facilities",0,1.0,1.0
03,"Bergen",3170,"Midland Park Boro",11,"Onroll (Full)",710.0,736.0,752.0
03,"Bergen",3170,"Midland Park Boro",12,"Onroll (Shared)",2.0,4.0,8.0
03,"Bergen",3170,"Midland Park Boro",21,"Onroll (SpEd Full)",164.0,166.0,176.0
03,"Bergen",3170,"Midland Park Boro",22,"Onroll (SpEd Shared)",2.0,1.0,0.0
03,"Bergen",3170,"Midland Park Boro",40,"Sent Private School",17.5,15.0,15.0
03,"Bergen",3170,"Midland Park Boro",51,"Sent Oth Dist Reg",0.0,0.0,12.0
03,"Bergen",3170,"Midland Park Boro",52,"Sent Oth Dist SpEd",8.0,12.0,15.0
03,"Bergen",3170,"Midland Park Boro",60,"Received Oth Dist",13.0,12.0,14.0
03,"Bergen",3330,"Montvale Boro",11,"Onroll (Full)",857.0,856.0,888.0
03,"Bergen",3330,"Montvale Boro",21,"Onroll (SpEd Full)",118.0,119.0,118.0
03,"Bergen",3330,"Montvale Boro",40,"Sent Private School",2.0,4.0,6.0
03,"Bergen",3330,"Montvale Boro",52,"Sent Oth Dist SpEd",11.0,12.0,10.0
03,"Bergen",3330,"Montvale Boro",60,"Received Oth Dist",12.0,10.0,12.0
03,"Bergen",3350,"Moonachie Boro",11,"Onroll (Full)",322.0,321.0,335.0
03,"Bergen",3350,"Moonachie Boro",21,"Onroll (SpEd Full)",38.0,35.0,42.0
03,"Bergen",3350,"Moonachie Boro",40,"Sent Private School",5.0,4.0,3.0
03,"Bergen",3350,"Moonachie Boro",51,"Sent Oth Dist Reg",82.0,73.0,87.0
03,"Bergen",3350,"Moonachie Boro",52,"Sent Oth Dist SpEd",23.0,24.0,37.0
03,"Bergen",3550,"New Milford Boro",11,"Onroll (Full)",1701.0,1680.0,1669.0
03,"Bergen",3550,"New Milford Boro",12,"Onroll (Shared)",2.0,5.0,0.0
03,"Bergen",3550,"New Milford Boro",21,"Onroll (SpEd Full)",334.0,310.0,316.0
03,"Bergen",3550,"New Milford Boro",22,"Onroll (SpEd Shared)",0,2.0,0.0
03,"Bergen",3550,"New Milford Boro",40,"Sent Private School",13.0,16.0,6.0
03,"Bergen",3550,"New Milford Boro",51,"Sent Oth Dist Reg",0.0,0.0,1.0
03,"Bergen",3550,"New Milford Boro",52,"Sent Oth Dist SpEd",5.0,7.0,19.0
03,"Bergen",3550,"New Milford Boro",60,"Received Oth Dist",46.0,37.0,10.0
03,"Bergen",3550,"New Milford Boro",70,"State Facilities",0,1.0,0.0
03,"Bergen",3600,"North Arlington Boro",11,"Onroll (Full)",1768.0,1702.0,1805.0
03,"Bergen",3600,"North Arlington Boro",12,"Onroll (Shared)",6.0,6.0,0.0
03,"Bergen",3600,"North Arlington Boro",21,"Onroll (SpEd Full)",317.0,328.0,360.0
03,"Bergen",3600,"North Arlington Boro",40,"Sent Private School",17.0,18.0,22.0
03,"Bergen",3600,"North Arlington Boro",50,"Sent Contract Presch",30.0,45.0,0.0
03,"Bergen",3600,"North Arlington Boro",51,"Sent Oth Dist Reg",0.0,0.0,35.0
03,"Bergen",3600,"North Arlington Boro",52,"Sent Oth Dist SpEd",14.0,14.0,21.0
03,"Bergen",3600,"North Arlington Boro",60,"Received Oth Dist",3.0,0,0.0
03,"Bergen",3600,"North Arlington Boro",70,"State Facilities",0.0,0.0,1.0
03,"Bergen",3700,"Northern Highlands Reg",11,"Onroll (Full)",1114.0,1118.0,1116.0
03,"Bergen",3700,"Northern Highlands Reg",21,"Onroll (SpEd Full)",147.0,136.0,134.0
03,"Bergen",3700,"Northern Highlands Reg",40,"Sent Private School",18.0,18.0,21.0
03,"Bergen",3700,"Northern Highlands Reg",51,"Sent Oth Dist Reg",0.0,0.0,46.0
03,"Bergen",3700,"Northern Highlands Reg",52,"Sent Oth Dist SpEd",11.0,10.0,10.0
03,"Bergen",3700,"Northern Highlands Reg",60,"Received Oth Dist",399.0,386.0,379.0
03,"Bergen",3710,"Northern Valley Regional",11,"Onroll (Full)",1797.0,1822.0,1845.0
03,"Bergen",3710,"Northern Valley Regional",12,"Onroll (Shared)",3.0,4.0,4.0
03,"Bergen",3710,"Northern Valley Regional",21,"Onroll (SpEd Full)",480.0,469.0,472.0
03,"Bergen",3710,"Northern Valley Regional",22,"Onroll (SpEd Shared)",15.0,13.0,13.0
03,"Bergen",3710,"Northern Valley Regional",40,"Sent Private School",23.0,26.0,24.0
03,"Bergen",3710,"Northern Valley Regional",51,"Sent Oth Dist Reg",1.0,1.5,1.5
03,"Bergen",3710,"Northern Valley Regional",52,"Sent Oth Dist SpEd",13.5,10.5,12.5
03,"Bergen",3710,"Northern Valley Regional",60,"Received Oth Dist",191.0,184.0,184.0
03,"Bergen",3730,"Northvale Boro",11,"Onroll (Full)",450.0,439.0,414.0
03,"Bergen",3730,"Northvale Boro",21,"Onroll (SpEd Full)",87.0,98.0,117.0
03,"Bergen",3730,"Northvale Boro",52,"Sent Oth Dist SpEd",24.0,20.0,16.0
03,"Bergen",3730,"Northvale Boro",60,"Received Oth Dist",17.0,19.0,12.0
03,"Bergen",3740,"Norwood Boro",11,"Onroll (Full)",515.0,519.0,540.0
03,"Bergen",3740,"Norwood Boro",21,"Onroll (SpEd Full)",66.0,65.0,76.0
03,"Bergen",3740,"Norwood Boro",22,"Onroll (SpEd Shared)",0,2.0,0.0
03,"Bergen",3740,"Norwood Boro",40,"Sent Private School",4.0,5.0,3.0
03,"Bergen",3740,"Norwood Boro",52,"Sent Oth Dist SpEd",24.0,22.0,17.0
03,"Bergen",3740,"Norwood Boro",60,"Received Oth Dist",0.0,0.0,16.0
03,"Bergen",3760,"Oakland Boro",11,"Onroll (Full)",1049.0,1027.0,1046.0
03,"Bergen",3760,"Oakland Boro",21,"Onroll (SpEd Full)",259.0,257.0,255.0
03,"Bergen",3760,"Oakland Boro",40,"Sent Private School",10.0,10.0,9.0
03,"Bergen",3760,"Oakland Boro",52,"Sent Oth Dist SpEd",18.0,16.0,16.0
03,"Bergen",3850,"Old Tappan Boro",11,"Onroll (Full)",684.0,669.0,687.0
03,"Bergen",3850,"Old Tappan Boro",21,"Onroll (SpEd Full)",74.0,74.0,85.0
03,"Bergen",3850,"Old Tappan Boro",40,"Sent Private School",5.0,3.0,7.0
03,"Bergen",3850,"Old Tappan Boro",52,"Sent Oth Dist SpEd",8.0,9.0,21.0
03,"Bergen",3850,"Old Tappan Boro",60,"Received Oth Dist",4.0,4.0,0.0
03,"Bergen",3870,"Oradell Boro",11,"Onroll (Full)",693.0,726.0,723.0
03,"Bergen",3870,"Oradell Boro",21,"Onroll (SpEd Full)",80.0,86.0,87.0
03,"Bergen",3870,"Oradell Boro",40,"Sent Private School",5.0,5.0,5.0
03,"Bergen",3870,"Oradell Boro",52,"Sent Oth Dist SpEd",8.0,6.0,8.0
03,"Bergen",3870,"Oradell Boro",60,"Received Oth Dist",1.0,0,0.0
03,"Bergen",3910,"Palisades Park",11,"Onroll (Full)",1547.0,1565.0,1558.0
03,"Bergen",3910,"Palisades Park",21,"Onroll (SpEd Full)",217.0,222.0,229.0
03,"Bergen",3910,"Palisades Park",40,"Sent Private School",8.0,7.0,7.0
03,"Bergen",3910,"Palisades Park",50,"Sent Contract Presch",0,30.0,0.0
03,"Bergen",3910,"Palisades Park",51,"Sent Oth Dist Reg",1.0,6.0,36.0
03,"Bergen",3910,"Palisades Park",52,"Sent Oth Dist SpEd",17.0,15.0,20.0
03,"Bergen",3910,"Palisades Park",60,"Received Oth Dist",0,1.0,0.0
03,"Bergen",3930,"Paramus Boro",11,"Onroll (Full)",2946.0,2936.0,2948.0
03,"Bergen",3930,"Paramus Boro",12,"Onroll (Shared)",4.0,3.0,0.0
03,"Bergen",3930,"Paramus Boro",21,"Onroll (SpEd Full)",604.0,605.0,605.0
03,"Bergen",3930,"Paramus Boro",22,"Onroll (SpEd Shared)",2.0,3.0,0.0
03,"Bergen",3930,"Paramus Boro",40,"Sent Private School",17.0,24.0,28.0
03,"Bergen",3930,"Paramus Boro",51,"Sent Oth Dist Reg",0.0,0.0,1.5
03,"Bergen",3930,"Paramus Boro",52,"Sent Oth Dist SpEd",21.5,24.0,14.0
03,"Bergen",3930,"Paramus Boro",60,"Received Oth Dist",74.0,72.0,76.0
03,"Bergen",3940,"Park Ridge Boro",11,"Onroll (Full)",960.0,949.0,930.0
03,"Bergen",3940,"Park Ridge Boro",12,"Onroll (Shared)",1.0,3.0,3.0
03,"Bergen",3940,"Park Ridge Boro",21,"Onroll (SpEd Full)",202.0,198.0,197.0
03,"Bergen",3940,"Park Ridge Boro",22,"Onroll (SpEd Shared)",4.0,1.0,1.0
03,"Bergen",3940,"Park Ridge Boro",40,"Sent Private School",17.0,15.0,14.0
03,"Bergen",3940,"Park Ridge Boro",52,"Sent Oth Dist SpEd",15.5,15.0,22.0
03,"Bergen",3940,"Park Ridge Boro",60,"Received Oth Dist",1.0,1.0,0.0
03,"Bergen",3960,"Pascack Valley Regional",11,"Onroll (Full)",1369.0,1358.0,1368.0
03,"Bergen",3960,"Pascack Valley Regional",12,"Onroll (Shared)",6.0,5.0,5.0
03,"Bergen",3960,"Pascack Valley Regional",21,"Onroll (SpEd Full)",340.0,336.0,340.0
03,"Bergen",3960,"Pascack Valley Regional",22,"Onroll (SpEd Shared)",19.0,12.0,10.0
03,"Bergen",3960,"Pascack Valley Regional",40,"Sent Private School",33.0,31.0,31.5
03,"Bergen",3960,"Pascack Valley Regional",52,"Sent Oth Dist SpEd",10.0,14.0,31.0
03,"Bergen",3960,"Pascack Valley Regional",60,"Received Oth Dist",34.0,38.5,36.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",11,"Onroll (Full)",1535.0,1525.0,1525.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",12,"Onroll (Shared)",4.0,4.0,4.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",21,"Onroll (SpEd Full)",341.0,306.0,306.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",22,"Onroll (SpEd Shared)",0,1.0,1.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",40,"Sent Private School",26.0,27.0,27.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",52,"Sent Oth Dist SpEd",12.5,6.0,6.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",60,"Received Oth Dist",7.0,6.0,6.0
03,"Bergen",4310,"Ramsey Boro",11,"Onroll (Full)",2047.0,1978.0,1954.0
03,"Bergen",4310,"Ramsey Boro",21,"Onroll (SpEd Full)",334.0,328.0,319.0
03,"Bergen",4310,"Ramsey Boro",22,"Onroll (SpEd Shared)",1.0,1.0,1.0
03,"Bergen",4310,"Ramsey Boro",40,"Sent Private School",24.0,25.0,25.0
03,"Bergen",4310,"Ramsey Boro",51,"Sent Oth Dist Reg",0.0,0.0,1.0
03,"Bergen",4310,"Ramsey Boro",52,"Sent Oth Dist SpEd",4.0,4.0,2.0
03,"Bergen",4310,"Ramsey Boro",60,"Received Oth Dist",121.0,106.0,114.0
03,"Bergen",4370,"Ridgefield Boro",11,"Onroll (Full)",1215.0,1170.0,1200.0
03,"Bergen",4370,"Ridgefield Boro",21,"Onroll (SpEd Full)",376.0,375.0,380.0
03,"Bergen",4370,"Ridgefield Boro",40,"Sent Private School",3.0,6.0,3.0
03,"Bergen",4370,"Ridgefield Boro",51,"Sent Oth Dist Reg",0.0,1.0,49.0
03,"Bergen",4370,"Ridgefield Boro",52,"Sent Oth Dist SpEd",2.0,2.0,13.0
03,"Bergen",4370,"Ridgefield Boro",60,"Received Oth Dist",174.0,181.0,177.0
03,"Bergen",4380,"Ridgefield Park Twp",11,"Onroll (Full)",1684.0,1711.0,1663.0
03,"Bergen",4380,"Ridgefield Park Twp",12,"Onroll (Shared)",6.0,11.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",21,"Onroll (SpEd Full)",356.0,361.0,379.0
03,"Bergen",4380,"Ridgefield Park Twp",22,"Onroll (SpEd Shared)",1.0,8.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",40,"Sent Private School",20.0,19.0,19.0
03,"Bergen",4380,"Ridgefield Park Twp",50,"Sent Contract Presch",56.0,60.0,60.0
03,"Bergen",4380,"Ridgefield Park Twp",51,"Sent Oth Dist Reg",1.0,0.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",52,"Sent Oth Dist SpEd",12.0,14.0,93.0
03,"Bergen",4380,"Ridgefield Park Twp",60,"Received Oth Dist",293.0,304.0,306.0
03,"Bergen",4380,"Ridgefield Park Twp",70,"State Facilities",0,1.0,0.0
03,"Bergen",4390,"Ridgewood Village",11,"Onroll (Full)",4881.0,4848.0,4846.0
03,"Bergen",4390,"Ridgewood Village",21,"Onroll (SpEd Full)",608.0,571.0,546.0
03,"Bergen",4390,"Ridgewood Village",22,"Onroll (SpEd Shared)",2.0,6.0,0.0
03,"Bergen",4390,"Ridgewood Village",40,"Sent Private School",57.0,59.0,52.0
03,"Bergen",4390,"Ridgewood Village",51,"Sent Oth Dist Reg",0.0,1.0,65.0
03,"Bergen",4390,"Ridgewood Village",52,"Sent Oth Dist SpEd",8.0,10.0,51.0
03,"Bergen",4390,"Ridgewood Village",60,"Received Oth Dist",90.0,147.0,91.0
03,"Bergen",4405,"River Dell Regional",11,"Onroll (Full)",1349.0,1362.0,1367.0
03,"Bergen",4405,"River Dell Regional",12,"Onroll (Shared)",2.0,0,0.0
03,"Bergen",4405,"River Dell Regional",21,"Onroll (SpEd Full)",230.0,246.0,255.0
03,"Bergen",4405,"River Dell Regional",22,"Onroll (SpEd Shared)",3.0,3.0,0.0
03,"Bergen",4405,"River Dell Regional",40,"Sent Private School",20.0,16.0,14.0
03,"Bergen",4405,"River Dell Regional",51,"Sent Oth Dist Reg",0.0,0.0,79.0
03,"Bergen",4405,"River Dell Regional",52,"Sent Oth Dist SpEd",6.0,8.0,9.0
03,"Bergen",4405,"River Dell Regional",60,"Received Oth Dist",6.0,5.0,4.0
03,"Bergen",4405,"River Dell Regional",70,"State Facilities",2.0,0,0.0
03,"Bergen",4410,"River Edge Boro",11,"Onroll (Full)",1056.0,1031.0,1097.0
03,"Bergen",4410,"River Edge Boro",21,"Onroll (SpEd Full)",134.0,137.0,136.0
03,"Bergen",4410,"River Edge Boro",40,"Sent Private School",0,1.0,1.0
03,"Bergen",4410,"River Edge Boro",52,"Sent Oth Dist SpEd",1.0,2.0,2.0
03,"Bergen",4410,"River Edge Boro",60,"Received Oth Dist",19.0,18.0,11.0
03,"Bergen",4430,"River Vale Twp",11,"Onroll (Full)",862.0,877.0,885.0
03,"Bergen",4430,"River Vale Twp",21,"Onroll (SpEd Full)",128.0,141.0,139.0
03,"Bergen",4430,"River Vale Twp",40,"Sent Private School",2.0,6.0,6.0
03,"Bergen",4430,"River Vale Twp",52,"Sent Oth Dist SpEd",15.0,15.0,15.0
03,"Bergen",4430,"River Vale Twp",60,"Received Oth Dist",1.0,1.0,0.0
03,"Bergen",4470,"Rochelle Park Twp",11,"Onroll (Full)",410.0,372.0,394.0
03,"Bergen",4470,"Rochelle Park Twp",21,"Onroll (SpEd Full)",65.0,93.0,92.0
03,"Bergen",4470,"Rochelle Park Twp",40,"Sent Private School",5.0,6.0,4.0
03,"Bergen",4470,"Rochelle Park Twp",51,"Sent Oth Dist Reg",119.0,122.0,141.0
03,"Bergen",4470,"Rochelle Park Twp",52,"Sent Oth Dist SpEd",29.5,31.5,37.5
03,"Bergen",4470,"Rochelle Park Twp",60,"Received Oth Dist",33.0,60.0,60.0
03,"Bergen",4500,"Rockleigh",40,"Sent Private School",0.0,0.0,2.0
03,"Bergen",4500,"Rockleigh",51,"Sent Oth Dist Reg",23.0,17.0,22.0
03,"Bergen",4500,"Rockleigh",52,"Sent Oth Dist SpEd",1.0,7.0,2.0
03,"Bergen",4600,"Rutherford Boro",11,"Onroll (Full)",2181.0,2232.0,2250.0
03,"Bergen",4600,"Rutherford Boro",12,"Onroll (Shared)",5.0,8.0,0.0
03,"Bergen",4600,"Rutherford Boro",21,"Onroll (SpEd Full)",301.0,302.0,297.0
03,"Bergen",4600,"Rutherford Boro",22,"Onroll (SpEd Shared)",4.0,3.0,0.0
03,"Bergen",4600,"Rutherford Boro",40,"Sent Private School",37.0,36.0,38.0
03,"Bergen",4600,"Rutherford Boro",51,"Sent Oth Dist Reg",0.0,0.0,71.0
03,"Bergen",4600,"Rutherford Boro",52,"Sent Oth Dist SpEd",16.0,17.0,31.5
03,"Bergen",4600,"Rutherford Boro",60,"Received Oth Dist",35.0,46.0,0.0
03,"Bergen",4610,"Saddle Brook Twp",11,"Onroll (Full)",1465.0,1480.0,1498.0
03,"Bergen",4610,"Saddle Brook Twp",12,"Onroll (Shared)",11.0,14.0,14.0
03,"Bergen",4610,"Saddle Brook Twp",21,"Onroll (SpEd Full)",351.0,353.0,367.0
03,"Bergen",4610,"Saddle Brook Twp",22,"Onroll (SpEd Shared)",6.0,4.0,2.0
03,"Bergen",4610,"Saddle Brook Twp",40,"Sent Private School",27.0,29.0,25.0
03,"Bergen",4610,"Saddle Brook Twp",51,"Sent Oth Dist Reg",0.0,0.0,2.0
03,"Bergen",4610,"Saddle Brook Twp",52,"Sent Oth Dist SpEd",10.5,11.0,9.0
03,"Bergen",4610,"Saddle Brook Twp",60,"Received Oth Dist",26.0,3.0,2.0
03,"Bergen",4610,"Saddle Brook Twp",70,"State Facilities",1.0,1.0,1.0
03,"Bergen",4620,"Saddle River Boro",11,"Onroll (Full)",102.0,102.0,120.0
03,"Bergen",4620,"Saddle River Boro",21,"Onroll (SpEd Full)",13.0,14.0,10.0
03,"Bergen",4620,"Saddle River Boro",40,"Sent Private School",6.0,9.0,10.0
03,"Bergen",4620,"Saddle River Boro",51,"Sent Oth Dist Reg",153.0,145.0,165.0
03,"Bergen",4620,"Saddle River Boro",52,"Sent Oth Dist SpEd",37.0,30.0,36.0
03,"Bergen",4620,"Saddle River Boro",60,"Received Oth Dist",13.0,12.0,10.0
03,"Bergen",4845,"South Bergen Jointure Com",21,"Onroll (SpEd Full)",304.0,315.0,329.0
03,"Bergen",4845,"South Bergen Jointure Com",22,"Onroll (SpEd Shared)",4.0,1.0,0.0
